question_id,question_uid,subject_code,stem_60chars,kp1_id,kp1_name,kp1_sim,kp2_id,kp2_name,kp2_sim,kp3_id,kp3_name,kp3_sim,review_status,review_kp_id,review_kp_name,notes
1290,politics_2022_beijing_14,politics,某绘画比赛主办方赛前承诺奖励一等奖获得者1万元。7周岁的小学生甲获得一等奖。一公司看上了甲的获奖作品，提出要以2万元买下,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1293,politics_2022_beijing_17,politics,【记忆】北京雨燕春天来到北京筑巢繁衍，夏末带着新生的小雨燕跨越中亚远赴非洲，待来年再准时飞回北京。古建筑上空北京雨燕飞舞,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1300,politics_2023_beijing_3,politics,从2023年3月23日起，北京市园林绿化局联合市气象局正式发布森林体验指数，公众出游时可据此选择心仪的游憩目的地。这一做,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1301,politics_2023_beijing_4,politics,大象跑、蘑菇跑、小怪兽跑……这些有趣的名字其实是热门跑步线路。在天坛公园，跑步者沿着特定线路，奔跑于古建筑之间，应用程序,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1302,politics_2023_beijing_5,politics,“人见佳山水，辄曰‘如画’，见善丹青，辄曰‘逼真’。”清代画家王鉴的这句话道出了人们对美好事物的审美体验。可见，“如画”,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1303,politics_2023_beijing_6,politics,画好一幅植物博物画，不仅需要精湛的绘画技艺，还需要长时间的细致观察，将所绘植物最鲜明的物种特征表现出来，植物博物画的创作,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1304,politics_2023_beijing_7,politics,2023年4月，“中国首次火星探测火星全球影像图”发布。借助这批影像，国际天文联合会根据相关规则，以中国的历史文化名村名,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1305,politics_2023_beijing_8,politics,走路时留意观察路边井盖成了一位政协委员的“职业病”，“病根”源自一封群众来信，反映一条不长的路上就有多个“骑沿井”（如图,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1306,politics_2023_beijing_9,politics,某居民去办理户政业务，因异地往返不便，一时难以提供相关证明。户籍民警了解到这一情况，主动告知该居民可以采用“个人承诺”的,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1310,politics_2023_beijing_13,politics,公共数据是各级党政机关、企事业单位依法履职或提供公共服务过程中产生的数据类型，具有权威性、基础性、可控性、公益性等特点。,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1313,politics_2023_beijing_16,politics,诗歌，是诗题和诗句的统一体，“先赋诗”和“先立题”分别代表了两种不同的创作路径。有些诗歌是即兴而作，诗人有感而发，赋诗之,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1319,politics_2024_beijing_2,politics,基层是国家治理的末梢，是党和政府联系服务群众的“最后一公里”。整治形式主义为基层减负，是一项重要政治任务。身边有什么问题,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1320,politics_2024_beijing_3,politics,将青山唤作“翠微”，“十里楼台倚翠微”；将信使唤作“鸿雁”，“鸿雁几时到，江湖秋水多”；将日月星辰唤作“曜灵”“望舒”“,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1321,politics_2024_beijing_4,politics,每年春天和秋天，有数百万只鸟在迁徙途中经过北京。某社区在专业团队的支持下，基于已有的湿地环境进行微地形改造，根据鸟类需要,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1322,politics_2024_beijing_5,politics,长城是中华文明的重要象征。延庆区八达岭镇石峡村的乡亲们自发守护石峡关长城，传承长城文化。习近平总书记回信勉励他们接续努力,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1323,politics_2024_beijing_6,politics,“你劳动的样子真美。”某中学开设了植物栽培、面点制作、陶瓷修复、三维打印等劳动课程。就课程参与情况，下列说法合乎逻辑的是,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1324,politics_2024_beijing_7,politics,消费价格调查，俗称采价，是获取居民消费价格指数（CPI）源头数据的基础，直接关系到数据质量。关于电影票的采价，下列说法正,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1328,politics_2024_beijing_11,politics,“宝藏秘境，奇幻之旅，198元特价（无额外消费）……”，F公司发布了一则探洞游广告。王某报名参加，签订了旅游合同，并在F,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1329,politics_2024_beijing_12,politics,水是生命之源。随着我国市政公用事业市场化改革，水务市场参与主体多元化，政府对居民生活用水实行“阶梯式水价”。大型国有水务,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1330,politics_2024_beijing_13,politics,截至2023年底，我国冰箱、洗衣机、空调等主要品类家电保有量超过30亿台。当前，我国正处于家电报废的高峰期，每年有1亿至,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1332,politics_2024_beijing_15,politics,文化遗产合作是中法两国文化关系中颇具活力的亮点。中国秦始皇帝陵博物院与法国文化遗产科学基金会签署协议书，双方联合开展秦始,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1340,politics_2025_beijing_2,politics,近年来，北京市中小学在综合实践活动课程方面展开创新尝试：“泥土里长出了课程”，学生在种花种草时观察植物生长，在磨豆腐时预,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1342,politics_2025_beijing_4,politics,广袤的野鸭湖湿地里，全新启用的AI“鹰眼”鸟类监测系统如同敏锐的猎手，一旦有鸟类进入视野，便能快速识别它们的种类、数量和,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1343,politics_2025_beijing_5,politics,近年来，北京市的水生态保护工作成效斐然，全市八成以上水体达到了健康等级。曾经在山区清洁水体中才能见到的“五彩鱼”家族——,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1344,politics_2025_beijing_6,politics,葱，与中国人相伴数千年，无数菜肴的调味都少不了一把“灵魂小葱”。从餐盘跃上纸张，葱又成为了美好的文化象征。我们用“葱指”,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1348,politics_2025_beijing_10,politics,书法家甲将自己书写的一幅具备独创性的春联书法作品“天泰地泰三阳泰，家和人和万事和”（内容选自清代刻本）赠与乙以贺新春。乙,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1349,politics_2025_beijing_11,politics,遗嘱关乎财富与爱的传承，普及遗嘱是社会共同责任。下列说法正确的是（ ）A. 甲生前先办理了公证遗嘱，临终前又立了一份录像,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
1350,politics_2025_beijing_12,politics,2020—2023年，我国部分宏观经济指标的年度增速变化如下图所示。据此，下列说法正确的是（ ）①2021年货币供给规模,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5751,politics_2018_national_ii_001,politics,2%,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5752,politics_2018_national_ii_002,politics,7% 通货膨胀率 5%,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5755,politics_2019_beijing_zk_002,politics,"2018年12月8门，伴随着巨大的火箭爰鸣，肩负着亿万中华儿女的探月飞天梦想,我国在西昌卫星发射中心用长征三号乙运载火箭",POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5756,politics_2019_beijing_zk_004,politics,"《黄帝内经》中有“喜伤心、怒伤肝、忧伤肺、恐伤肾、思伤脾""的记载，这启示我们 ①喜怒哀乐是人之常情 ②情绪与人的身心健康",POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5757,politics_2019_beijing_zk_005,politics,图2给我们的启示是 ①面对诱惑要提高自控能力 ②努力奋斗就能够取得成功 ③面对挫折，态度不同结果可能会不同 ④面对挫折要,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5758,politics_2019_beijing_zk_006,politics,下面是一段关于友谊的故事。 相识的那一年，他29岁，他39岁。一位情操高尚、平民情嫌、家国精怀，一位学识广博、光明磊落、,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5759,politics_2019_beijing_zk_007,politics,"北京市政府整治城市顽疾, 规范环境秩序，改善核心区背街小巷的环境面貌，让胡同成为有绿茵处、有鸟鸣声、有老北京氛围的清净舒",POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5760,politics_2019_beijing_zk_008,politics,网上流传的一些名人名言并非真的出自名人之曰。最近，鲁迅博物馆资料查询在线检测系统上线，鲁迅是否说过相关词句，输入关键词一,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5761,politics_2019_beijing_zk_009,politics,图3给我们的警示是,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5763,politics_2019_beijing_zk_011,politics,为了更好地保护非物质文化遗产，有市民给相关国家机关提了一些建议。下列建议中，应由全国人大及其常委会行使职权的是,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5764,politics_2019_beijing_zk_012,politics,2019年1月，北京市《关于加强城市精细化管理工作的意见》正式公布。《意见》指出：本市将探索推行“个人诚信分”工程，守信,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5765,politics_2019_beijing_zk_013,politics,"2019年世界园艺博览会北京园以“四合院”为核心景观，让全世界从一个“小院落”品味“大北京”。这是因为北京“四合院"" ①",POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5766,politics_2019_beijing_zk_014,politics,2018年第二批全国“新时代好少年”小李长期积极参加首都博物馆、首都图月馆义务讲解，以及社区绿色低碳宣传活动，组织同学为,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5767,politics_2019_beijing_zk_015,politics,"中学生小叶无意中把雨伞倒挂在围栏上， 伞里接满了雨水。他想，北京那么缺水,要是能制作一个收集雨水、自动浇花的装置就好了，",POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5769,politics_2019_beijing_zk_017,politics,图5废品回收的变化从一个侧面表明 b.人民生活水平提高了,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5770,politics_2019_beijing_zk_018,politics,垃圾虽小，却牵着民生。目前我国城市生活垃圾收集、运输和处理模式粗放，推进垃圾分类迟缓，增加了处理量和难度，造成每年数百亿,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5771,politics_2019_beijing_zk_019,politics,在《长征》主题汇演中，来自国家大剧院“歌剧兴趣培养基地”的300余名学生，重温红色经典，用自己的方式向先辈致敬。不少学生,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5772,politics_2019_beijing_zk_020,politics,亚洲是人类文明的重要发祥地。图6中的“发明创造”表明 ①亚洲人民创造了辉煌的文明成果 ②亚洲各国相可依存程度空前加深 ③,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5774,politics_2019_beijing_zk_022,politics,（10分）某校开展“模拟人大”实践活动，有同学提出下列议案。 关于设立“孝心车位”的议案（摘要） 随着我国老龄化社会的加,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5780,politics_2021_jiangsu_002,politics,会议制度和工作程序。全国人大议事规则规定了全国人大及其常委会的组织制度、会议制度和工作程序。2021年3月11日，十三届,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5784,politics_2021_jiangsu_006,politics,新疆某县常年气候干燥，一直以红花种植为主导产业，但受制于资金和技术，红花产业始终停留在手工作坊阶段，加工工艺落后，产品附,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5785,politics_2021_jiangsu_007,politics,第七次全国人口普查结果显示，我国人口结构发生较大变化。从年龄结构看，人口老龄化程度进一步加深，15～50岁人口占比63.,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5789,politics_2021_jiangsu_011,politics,下图给我们的哲学启示是（ ） ①生物的反应形式是意识产生的前提 ②人的意识可以能动地认识世界 ③意识对改造客观世界具有指,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5792,politics_2021_jiangsu_014,politics,下图漫画《搭档》与下列诗句所体现哲理最相近的是（ ）,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5796,politics_2021_jiangsu_018,politics,提升公共文化服务水平是“十四五”规划和2035年远景目标纲要的重要内容。提升公共文化服务水平离不开公共文化空间建构，乡村,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5806,politics_2022_hainan_006,politics,0,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5809,politics_2022_hainan_008,politics,2021年，海南省新建人大代表联络站400多个，构筑起以镇(街)为主，重点村(居)为辅的代表联络站网格体系，开展直选代表,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5810,politics_2022_hainan_009,politics,全国政协围绕“持续优化营商环境”，组织开展了自主调研、集体调研，走进企业了解存在的主要困难和问题，并听取意见和建议，形成,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5812,politics_2022_hainan_011,politics,2021年，海南省全面推行“一枚印章管审批”，特别极简审批园区从3个推广到14个，园区项目落地审批提速70%;打造“海易,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5813,politics_2022_hainan_012,politics,海南某黎族乡村小学在落实“双减”政策中，开展形式多样的课后服务，邀请黎锦等“非遗”项目传承人走进课堂，讲述历史文化，传授,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5816,politics_2022_hainan_015,politics,3 比重(%),POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5818,politics_2022_hainan_016,politics,符某与房主邢某签订了1年的书面租房合同。合同到期后，符某以手机短信向邢某表示，愿以原合同约定的租金及内容续租3年，邢某当,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5819,politics_2022_hainan_017,politics,著作权是权利人针对特定作品依法享有的支配和获取利益的权利。他人未经著作权人许可，擅自使用作品，有可能构成侵权。下列属于侵,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5821,politics_2022_hainan_019,politics,4,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5824,politics_2022_hainan_020,politics,当“如果沉迷于手机，学习成绩肯定会下降”为真，则下列逻辑判断必为假的是（ ）,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5825,politics_2022_hainan_021,politics,《伊索寓言》中有这样一段描述:有一只狗习惯吃鸡蛋，久而久之，它认为一切圆的都是鸡蛋。有一次，它看见一个圆圆的海螺，以为是,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5826,politics_2022_hainan_022,politics,小海通过上游泳课发现，自己在10℃的水中可游0.5小时;在15℃的水中可游1小时;在18℃的水中可游1.5小时;在21℃,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5831,politics_2022_national_b_001,politics,2022年中央一号文件明确要求：适当提高稻谷、小麦最低收购价，健全农民种粮收益保障机制；在黄淮海、西北、西南地区推广玉米,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5832,politics_2022_national_b_002,politics,2022年，我国在企业所得税征收中加大研发费用加计扣除政策实施力度，将科技型中小企业加计扣除比例从75%提高到100%[,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5833,politics_2022_national_b_003,politics,在美丽乡村建设行动中，某县深入实施城乡环卫一体化工程，配备环卫基础设施，招标引进专业环卫公司负责全县范围的污染水体治理。,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5834,politics_2022_national_b_004,politics,2022年，我国财政赤字率(财政赤字/GDP)拟按2.8%左右安排，比2021年有所下调，但财政支出规模将比2021年扩,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5835,politics_2022_national_b_005,politics,某市构建社区党组织领导下的“网格一楼栋-单元”分级负责的社区治理组织架构网格长由社区专职工作人员担任，楼栋长和单元长从居,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5836,politics_2022_national_b_006,politics,2021年施行《长江保护法》规定：国务院有关部门和长江流域省级人民政府负责落实国家长江流域协调机制的决策，按照职责分工负,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5843,politics_2022_national_b_013,politics,阅读材料，完成下列要求。 2021年以来，以原油、铁矿石、有色金属等工业基础原材料为代表的国际大宗商品价格持续上涨，直接,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5848,politics_2023_national_new_003,politics,2022年，国家知识产权局对全国20余个省（区、市）1万多个专利权人开展专利产业化过程中的主要制约因素专题调研。调研结果,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5851,politics_2023_national_new_006,politics,《第十三届全国人民代表大会第五次会议关于第十四届全国人民代表大会代表名额和选举问题的决定》规定：第十四届全国人民代表大会,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5852,politics_2023_national_new_007,politics,“岁朝图”原是文人雅士为祈福新年而以鲜花、果蔬等为素材创作的绘画作品。到了近代，齐白石等绘画大师将“岁朝图”生活化、世俗,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5854,politics_2023_national_new_009,politics,据商务部统计，2023年1~3月，全国实际使用外资4084.5亿元人民币，同比增长4.9%。高技术产业实际使用外资156,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5855,politics_2023_national_new_010,politics,1993年至2023年1月，中国累计派出援助圭亚那医疗队18期263人次，在当地乔治敦公立医院、林登地区医院等开展医疗援,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5857,politics_2023_national_new_012,politics,无农不稳，无粮则乱。无论社会现代化程度有多高，14亿多人口粮食和重要农产品稳定供给始终是头等大事。“只有把牢粮食安全主动,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5860,politics_2023_national_new_015,politics,阅读材料，完成下列要求。 胡凤益从小参与田间劳动，感受着农业劳作的限辛，梦想着“种一次就能年年收割”的庄稼。为圆少年时期,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5864,politics_2023_tianjin_003,politics,2023年全国两会前夕，代表委员们走进群众收集意见建议，准备议案提案。在广东，杨登辉代表广泛征集建议，笔记本上写满技能人,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5868,politics_2023_tianjin_007,politics,怎样进火车站刷票，怎样在机器上挂号等，是一些人可能遇到“生活挑战”。一位博主切中这些看似不起眼、实则广泛存在的生活需求，,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5872,politics_2023_tianjin_011,politics,“他俩下棋一丁点儿意思也没有，但有几步还挺有趣。”为避免与观棋人犯相同的逻辑错误，在同一思维过程中( ),POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5873,politics_2023_tianjin_012,politics,周某经营的网店开展限时免单活动，公布规则为付款优先者享受。但在张某购买相关商品且符合免单条件时，周某未给张某免单。对此认,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5874,politics_2023_tianjin_013,politics,16周岁的小刘与某保安公司签订书面劳动合同，其中约定：“法定节假日一律不得休假”。今年“五一”来临之前，小刘已经连续工作,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5878,politics_2023_tianjin_017,politics,阅读材料，回答问题。 科学家们100多年前就提出了许多奔赴外太空的构想，其中包括将多节火箭串联起来，组成一列多级火箭以提,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5881,politics_2024_fujian_002,politics,某科研团队利用自主研发的“苹果多种源品质育种法”等多项国家发明专利技术，培育出红肉苹果新品种，填补了国内空白。其中红肉苹,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5886,politics_2024_fujian_007,politics,《中华人民共和国种子法》规定，国家对种质资源享有主权。近年来，境外间谍情报机构窃取我国优质稻种及制种技术核心科研情报，对,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5889,politics_2024_fujian_010,politics,付某将美术立体光影理念融入传统苏绣技法中，用丝线色彩表现青铜器立体感；为呈现青铜器的沧桑感和金属质感，他十分讲究丝线颜色,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5890,politics_2024_fujian_011,politics,从“岁月斑驳”的青铜器苏绣作品可以看出（ ） ①题材多样化丰富了苏绣的内涵 ②技法创新增强了苏绣的文化底蕴 ③坚守自身特,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5891,politics_2024_fujian_012,politics,为破解那曲植树难题，2016年科技部启动那曲植树关键技术研发项目。相关科研团队在那曲建立实验基地，选择云杉等适合那曲生长,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5892,politics_2024_fujian_013,politics,该项目启动8年后，那曲从无树变成有树。根据该事实判断：“成功破解那曲植树难题”是“那曲可以种活树”的（ ）,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5893,politics_2024_fujian_014,politics,如图漫画《原因被我找到了》启示我们（ ） 作者：刘庆涛,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5896,politics_2024_fujian_017,politics,阅读材料，完成下列要求。 福建省在全国率先提出建立以乡村建设与乡村创新创业创造为主题的两岸合作机制，明确乡村可委托台湾团,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5901,politics_2024_hubei_002,politics,现如今买了电器，有故障需要维修时，常会遇到保修附加条件多、小病大修、乱收费等花式套路，让消费者感到买得起修不起，既“头疼,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5903,politics_2024_hubei_003,politics,6% 农村居民,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5906,politics_2024_hubei_005,politics,1%,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5910,politics_2024_hubei_006,politics,6%,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5918,politics_2024_hubei_009,politics,李四离世后留有价值210万元的房产（登记在夫妻名下），还有以个人名义借的购房款10万元未还。此时，李四的孩子李小四尚在妈,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5919,politics_2024_hubei_010,politics,张三喜添二孩，同事陈六带了10斤鸡蛋上门贺喜，张三说“来就来嘛，客气啥”，然后收下了鸡蛋，并和陈六约定等孩子满月了来喝酒,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5920,politics_2024_hubei_011,politics,当雨滴从空中降落后，一旦遇到温度低于零摄氏度物体，会迅速冻结成冰，这种天气现象叫做“冻雨”，冻雨落下后在物体表面形成冰层,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
5921,politics_2024_hubei_012,politics,在去西天取经的路上，孙悟空、猪八戒和沙和尚有如下约定：只有孙悟空回了花果山或沙和尚回了流沙河，猪八戒才能回高老庄。下列哪,POL-Z0-002,法律常识,,POL-X1-352,第二课 国家的结构形式,,POL-Z0-001,道德与心理健康,,,,,
